qid	Q0	docno	label	document	query
E51	Q0	558338895998238720	1	الرئيس اليمني يقدم استقالته من منصبه ومجلس النواب يرفضها ويدعو إلى جلسة طارئة يوم غدٍ الجمعة .	استقالة الرئيس اليمني وحكومته
E51	Q0	558321086077497345	1	حسبي الله ونعم الوكيل الرئيس اليمني استقال ودانا بداهيه يارب سترك	استقالة الرئيس اليمني وحكومته
E51	Q0	557609338786050050	0	عاجل|| مغادرة الرئيس اليمني العاصمة صنعاء، واجتماع استثنائي غدا لدول الخليج في الرياض	استقالة الرئيس اليمني وحكومته
E51	Q0	557826410602319873	0	إغلاق مطار وميناء عدن تضامناً مع الرئيس اليمني http://t.co/vhv4ShGh7F	استقالة الرئيس اليمني وحكومته
E51	Q0	557926222169395203	0	بالفيديو.. الحوثيون يسيطرون على القصر الرئاسي وأنباء عن هروب الرئيس اليمني http://t.co/Fqp5Z3bOk9	استقالة الرئيس اليمني وحكومته
E51	Q0	558102942369468417	0	مصادر إعلامية: الحوثيون يبدأون الإنسحاب من مقر الرئاسة ومن أمام منزل الرئيس اليمني ونقاط أخرى في العاصمة #صنعاء . #اليمن	استقالة الرئيس اليمني وحكومته
E51	Q0	557869460850491392	0	#Qatar الرئيس اليمني يغادر إلى عدن الجنوبية: الرئيس اليمني يغادر إلى عدن الجنوبية عبدربه منصور هادي نقل... http://t.co/lCFruhoHgb #Oman	استقالة الرئيس اليمني وحكومته
E51	Q0	557544721749258243	0	اندلاع اشتباكات في محيط منزل الرئيس اليمني بصنعاءhttp://t.co/09BrTHPrCO	استقالة الرئيس اليمني وحكومته
E51	Q0	557846779665068034	0	اغلاق مطار وميناء عدن تضامنا مع الرئيس اليمني - أ. ف. ب. http://t.co/owgwrdU1Wd	استقالة الرئيس اليمني وحكومته
E51	Q0	557548954498654209	0	وزيرة الإعلام: الرئيس اليمني يتعرض لهجوم من قبل ميلشيات مسلحة تود الإطاحة بالحكم. #اليمن	استقالة الرئيس اليمني وحكومته
E51	Q0	557850067621916672	0	مطار وميناء عدن تعلنان الإضراب عن العمل تضامناً مع الرئيس اليمني http://t.co/ahRHgMhZA4	استقالة الرئيس اليمني وحكومته
E51	Q0	557625832567742465	0	الحوثيون يعتقلون ابن شقيق الرئيس #اليمني	استقالة الرئيس اليمني وحكومته
E59	Q0	560386093062045696	1	مقتل 4 جنود اسرائليين واصابه 2 بعد زرع عبوات ناسفه فى طريقهم واطلاق صواريخ عليهم فى مزارع شبعا #عاش_يارجاله 😃	هجوم حزب الله على مزارع شبعا
E59	Q0	560472558646984704	1	يعلن حزب إيران أو لم يعلن عن عملية مزارع شبعا نطمنهم أن الصورة لن تتغير لدينا ونقول للشاطر حسن العب غيرها يا حما....	هجوم حزب الله على مزارع شبعا
E59	Q0	560380598733533184	1	نقلا عن الميادين: حزب الله استهدف قافلة كبيرة للآليات العسكرية الإسرائيلية في مزارع شبعا #ahmed_salha	هجوم حزب الله على مزارع شبعا
E59	Q0	560586526132678657	1	#السعودية بالفيديو: مشاهد أولية بثتها القناة الاسرائيلية 2 من عملية مزارع شبعا: بالفيديو: مشاهد أولية ... http://t.co/aE6DNgmOBH #قطر	هجوم حزب الله على مزارع شبعا
E59	Q0	560529640079372288	1	اصابة جنود “اسرائيليين “في مزارع شبعا وانباء عن اسرى http://t.co/PUu34nGw3c #تلفزيون_النهرين	هجوم حزب الله على مزارع شبعا
E59	Q0	560380447624945665	1	"لبنان: مصادر للميادين: حزب الله استهدف قافلة كبيرة للآليات العسكرية الإسرائيلية في مزارع شبعا"""	هجوم حزب الله على مزارع شبعا
E59	Q0	560439653946642432	1	قسم الاعلام اا رصد اا صورة لاليات جيش العدو الصهيوني بعد عملية المقاومة في مزارع شبعا .... http://t.co/RBgYJXWFnw	هجوم حزب الله على مزارع شبعا
E59	Q0	560564489590824960	1	#الرياض بالصور: الإعلام الإسرائيلي يتحدث عن إمكانية “أسر جندي” في مزارع شبعا: بالصور: الإعلام ال... http://t.co/DBHDqYW2Rl #الدمام	هجوم حزب الله على مزارع شبعا
E59	Q0	560401016126832640	1	استهداف دورية إسرائيلية في مزارع شبعا http://t.co/jrdik0fMRK	هجوم حزب الله على مزارع شبعا
E59	Q0	560386403759308800	1	الاحتلال يكثف من القصف على مزارع شبعا لتسهيل عملية نقل الجرحى المتواصلة منذ ساعة	هجوم حزب الله على مزارع شبعا
E59	Q0	561152601853796352	0	احتفالات حزب الله الها رونق خاص .	هجوم حزب الله على مزارع شبعا
E59	Q0	561194184808222720	0	#جعفري: قوة حزب الله اختلفت بشكل كبير عما كانت عليه قبل ثمان سنوات	هجوم حزب الله على مزارع شبعا
E59	Q0	560174658310651906	0	@gefty1 رحم الله ابناء المقاومة الاسلامية بدر الجناح العسكري - سرايا السلام - الابطال	هجوم حزب الله على مزارع شبعا
E59	Q0	561170970480635905	0	#السيد_حسن : اقبل أيادي مقاتلي حزب الله الطاهرة	هجوم حزب الله على مزارع شبعا
E59	Q0	559688693514919936	0	@JosephBSalloum حزب الله وتيار المردة والقومية يمكن هههه	هجوم حزب الله على مزارع شبعا
E59	Q0	560495165526540289	0	"شكرا لوفد حزب الدعوة الاسلامية الذي حضر للمشاركة في مراسيم العزاء "" http://t.co/Oolww20sLw"	هجوم حزب الله على مزارع شبعا
E59	Q0	560395248896319488	0	بيان حزب الله: عند ال 11:35 صباح الأربعاء قامت مجموعة شهداء القنيطرة الأبرار في المقاومة الإسلامية باستهداف موكب... http://t.co/KBuQCgq2qi	هجوم حزب الله على مزارع شبعا
E59	Q0	560436202667405312	0	@ajmubasher كذاب حزب الله ومن معه	هجوم حزب الله على مزارع شبعا
E59	Q0	561225264080773120	0	حدث تاريخي انقلاب الصورة ما بين الصهاينة و حزب الله	هجوم حزب الله على مزارع شبعا
E59	Q0	560559397920079873	0	#سمعتلك_انو حزب الله هم الغالبون 💕	هجوم حزب الله على مزارع شبعا
E60	Q0	560959362932289536	1	#ام_القيوين في حصيلة أولية.. مقتل وإصابة (42) فردًا من الجيش الحكومي والميليشيات في تفجيرات بغداد ... http://t.co/LnKfcU1moV #صلالة	تفجيرات في بغداد وسامراء والفلوجة في العراق
E60	Q0	560960087800287232	1	#Cairo في حصيلة أولية.. مقتل وإصابة (42) فردًا من الجيش الحكومي والميليشيات في تفجيرات بغداد الثلاثة: ف... http://t.co/SeP0aDrPOZ #Eygpt	تفجيرات في بغداد وسامراء والفلوجة في العراق
E60	Q0	560953444106649601	1	#Palestine في حصيلة أولية.. مقتل وإصابة (42) فردًا من الجيش الحكومي والميليشيات في تفجيرات بغداد الثلاث... http://t.co/NfWwoIOtLZ #Cairo	تفجيرات في بغداد وسامراء والفلوجة في العراق
E60	Q0	560958054431084544	1	#مصر في حصيلة أولية.. مقتل وإصابة (42) فردًا من الجيش الحكومي والميليشيات في تفجيرات بغداد الثلا... http://t.co/zOeb1mU107 #المغرب	تفجيرات في بغداد وسامراء والفلوجة في العراق
E60	Q0	561402498800701440	1	تفجيرات بغداد: هل هي محاولة لإثبات الوجود الارهابي؟ http://t.co/PYcQvH9M8e	تفجيرات في بغداد وسامراء والفلوجة في العراق
E60	Q0	560959846166433792	1	#ليبيا في حصيلة أولية.. مقتل وإصابة (42) فردًا من الجيش الحكومي والميليشيات في تفجيرات بغداد الثلاثة... http://t.co/bmddK7qJIK #تونس	تفجيرات في بغداد وسامراء والفلوجة في العراق
E60	Q0	560161044316696576	1	"#البحرين #الرياض #Q8 العراق: عشائر الفلوجة تهدد ""الحشد الشعبي"": العراق: عشائر ... http://t.co/E5fKev3DxC #الامارات #الكويت"	تفجيرات في بغداد وسامراء والفلوجة في العراق
E60	Q0	561132377166974976	1	#عاجل #مصر #المصري_اليوم مقتل 47 عراقيا وإصابة 99 آخرين على الأقل بتفجيرات في بغداد وسامراء http://t.co/d2qTlUw6OF	تفجيرات في بغداد وسامراء والفلوجة في العراق
E60	Q0	560956338331607040	1	#الاردن في حصيلة أولية.. مقتل وإصابة (42) فردًا من الجيش الحكومي والميليشيات في تفجيرات بغداد ال... http://t.co/ekscYV6mo4 #فلسطين	تفجيرات في بغداد وسامراء والفلوجة في العراق
E60	Q0	560953511630745602	1	#دمشق في حصيلة أولية.. مقتل وإصابة (42) فردًا من الجيش الحكومي والميليشيات في تفجيرات بغداد الثلاث... http://t.co/c2Qcv5YJF1 #صنعاء	تفجيرات في بغداد وسامراء والفلوجة في العراق
E60	Q0	560105767609454593	0	#ام_القيوين الميليشيات الشيعية والمصالح الأمريكية في الشرق الأوسط: الميليشيات الشيعية والمصالح الأ... http://t.co/guwawIbm74 #صلالة	تفجيرات في بغداد وسامراء والفلوجة في العراق
E60	Q0	560112549081804800	0	#الاردن الميليشيات الشيعية والمصالح الأمريكية في الشرق الأوسط: الميليشيات الشيعية والمصالح الأمريك... http://t.co/2TV96xPzMY #سوريا	تفجيرات في بغداد وسامراء والفلوجة في العراق
E60	Q0	560862385548713984	0	#Ksa الميليشيات تبايع نوري المالكي!: الميليشيات تبايع نوري المالكي!التاريخ: 2015-01-29 في خط... http://t.co/yMaBsaoZdZ #Kuwait	تفجيرات في بغداد وسامراء والفلوجة في العراق
E60	Q0	561284224540348416	0	#الرياض في إطار الانتهاكات الطائفية التي تمارسها الميليشيات.. العثور على جثث ثمانية أشخاص شرقي... http://t.co/QW0B0lmQ1X #القاهرة	تفجيرات في بغداد وسامراء والفلوجة في العراق
E60	Q0	559873511699644416	0	تقرير الجزيرة:: مجزرة الميليشيات الطائفية بقيادة الصفوي هادي العامري في قرية بروانة في ديالى. http://t.co/Oiukq0k8WQ	تفجيرات في بغداد وسامراء والفلوجة في العراق
E60	Q0	560930632348741632	0	انا هعمل نفسي من بنها ايه ده حتى بنها فيها تفجيرات !؟ لا حول و لا قوه الا بالله 😂😂	تفجيرات في بغداد وسامراء والفلوجة في العراق
E60	Q0	560369458242674688	0	#ولاية_صلاح_الدين هلاك عنصرين من الميليشيات الرافضية بالأسلحة القنّاصة في (منطقة العيونات) قرب ناحية مكيشيفة. 7... http://t.co/nn4rGjR36A	تفجيرات في بغداد وسامراء والفلوجة في العراق
